,bert_cause_cs_pairs,bert_treat_cs_pairs,roberta_cause_cs_pairs,roberta_treat_cs_pairs,bert_cause_cs_simple,bert_treat_cs_simple,roberta_cause_cs_simple,roberta_treat_cs_simple,term1,term2,relation_candidates,sentence,entity_id_y,is_cause,is_treat,is_food_correct,is_food_partially_correct,is_disease_correct,is_disease_partially_correct,bert_cause_ade_simple,roberta_cause_ade_simple,bert_cause_ade_pairs,roberta_cause_ade_pairs,biobert_cause_cs_simple,biobert_treat_cs_simple,biobert_cause_ade_simple,biobert_cause_cs_pairs,biobert_treat_cs_pairs,biobert_cause_ade_pairs
159,0.0,0.0,0.0,0.1,0,1,0,1,ginseng,cardiovascular disease,"a major active component of YYY , has many benefits for XXX and diabetes mellitus ( DM","Ginsenoside-Rb1 (Rb1), a major active component of ginseng, has many benefits for cardiovascular disease and diabetes mellitus (DM), but the effect and mechanism on diabetic cardiomyopathy are not clear.",,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,1,0,0.0,1.0,0.0
203,1.0,0.0,1.0,0.0,1,0,0,0,fruits,allergy,Severe XXX to YYY mediated by a 7 kDa,Severe allergy to fruits mediated by a 7 kDa allergen belonging to the gibberellin-regulated protein (GRP) family is known to be associated with Cupressaceae pollinosis.,,1.0,0.0,1.0,1.0,1.0,1.0,1,1,1.0,1.0,1,0,0,0.0,0.0,0.7
187,0.0,1.0,0.0,0.0,0,1,0,1,zingiber officinale,type 2 diabetes mellitus,its wide therapeutic potential in XXX XXX YYY ( T2DM ) and against,Zingiber officinale is being used as diet-based therapy because of its wide therapeutic potential in type 2 diabetes mellitus (T2DM) and against diabetic complications by directly interacting with different molecular and cellular pathways that provoke the pathogenesis of T2DM.,DOID:9352,0.0,1.0,1.0,1.0,1.0,1.0,1,0,0.0,0.0,0,1,0,0.0,1.0,0.0
1,0.0,1.0,0.0,0.9,0,1,0,1,brassica rapa,hypoxia,"The Tibetan turnip ( XXX L. ) has a wide array of medicine properties including heat-clearing , detoxifying and anti- YYY as listed in the famous","The Tibetan turnip (Brassica rapa L.) has a wide array of medicine properties including heat-clearing, detoxifying and anti-hypoxia as listed in the famous centuries-old Tibetan medicine classic ""The Four Medical Tantras"".",,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,0,0,0.0,1.0,0.0
196,0.0,0.0,1.0,0.0,1,0,0,0,meat protein,heart disease,an increase in risk of XXX XXX YYY .,Meat protein is associated with an increase in risk of heart disease.,DOID:114,1.0,0.0,1.0,1.0,1.0,1.0,1,1,1.0,1.0,1,0,1,1.0,0.0,1.0
48,1.0,0.0,1.0,0.0,1,0,1,0,beef,bovine respiratory disease,XXX ( BRD ) is a major cause of morbidity and mortality in YYY cattle .,Bovine respiratory disease (BRD) is a major cause of morbidity and mortality in beef cattle.,,0.0,0.0,1.0,1.0,1.0,1.0,1,0,0.0,1.0,1,0,0,1.0,0.0,1.0
260,0.0,0.0,0.0,0.0,0,0,1,0,olive oil,cancers,"low-prevalence of certain types of YYY and CVDs , where XXX plays an important role .","Traditional Mediterranean Diet (MD) is associated by the low-prevalence of certain types of cancers and CVDs, where olive oil plays an important role.",DOID:162,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1,0,0,0.0,0.0,0.0
268,1.0,0.0,1.0,0.0,1,0,1,0,diacetyl-containing butter flavor,bronchiolitis obliterans,XXX was identified as the cause of an outbreak of YYY ( BO ) and other,Diacetyl-containing butter flavor was identified as the cause of an outbreak of bronchiolitis obliterans (BO) and other lung diseases in popcorn-plant workers.,DOID:2799,1.0,0.0,1.0,1.0,1.0,1.0,1,0,1.0,1.0,1,0,0,1.0,0.0,1.0
223,0.0,0.0,0.0,0.0,0,0,0,1,extra virgin olive oil,neurodegenerative disorders,"system ( CNS ) , YYY ( EVOO ) produces interesting effects against XXX including Alzheimer 's disease (","In the central nervous system (CNS), extra virgin olive oil (EVOO) produces interesting effects against neurodegenerative disorders including Alzheimer's disease (AD).",,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,1,0,0.0,0.7,0.0
184,1.0,0.0,0.1,0.0,1,0,0,1,gluten-free diet,gastrointestinal symptoms,"New evidence shows that a YYY may be beneficial for some patients with XXX , such as those symptoms","New evidence shows that a gluten-free diet may be beneficial for some patients with gastrointestinal symptoms, such as those symptoms commonly found in patients with IBS.",,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,1,0,0.0,1.0,0.0
240,0.0,0.1,0.0,1.0,0,1,0,1,olive oil,alzheimer's disease,to be beneficial to counteract XXX XXX YYY .,Olive oil is a major component of the Mediterranean diet suggested to be beneficial to counteract Alzheimer's disease.,DOID:10652,0.0,1.0,1.0,1.0,1.0,1.0,1,0,1.0,1.0,0,1,1,0.0,1.0,0.0
106,1.0,0.0,0.0,1.0,1,0,0,1,nutrition,ad,"Accumulating evidence suggests that XXX ( e.g . , via fruit , vegetables , fish ) is important for optimizing cognition and reducing risk of YYY .","Accumulating evidence suggests that nutrition (e.g., via fruit, vegetables, fish) is important for optimizing cognition and reducing risk of AD.",,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
131,0.0,0.0,0.0,0.0,1,0,1,0,processed foods,hypertension,Increased consumption of XXX in the modern world has contributed to a high salt intake and thus increased the prevalence of YYY among Malaysian populations .,Increased consumption of processed foods in the modern world has contributed to a high salt intake and thus increased the prevalence of hypertension among Malaysian populations.,DOID:10763,1.0,0.0,1.0,1.0,1.0,1.0,0,1,0.0,1.0,1,0,1,0.0,0.0,0.0
284,0.3,0.0,0.0,1.0,0,1,0,1,myrciaria cauliflora (jaboticaba),respiratory diseases,"XXX is an edible fruit common in Brazil that has been used for treating YYY , including chronic tonsillitis and","Myrciaria cauliflora (jaboticaba) is an edible fruit common in Brazil that has been used for treating respiratory diseases, including chronic tonsillitis and asthma.",,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,0,0,0.0,0.8,0.0
49,1.0,0.0,0.4,0.0,1,0,1,0,malnutrition,tuberculosis,"causes of death were : XXX , pneumonia , YYY and typhoid fever .","The main causes of death were: tuberculosis, pneumonia, malnutrition and typhoid fever.",DOID:399,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,0,0,0.3,0.0,0.0
199,0.0,1.0,0.0,1.0,0,1,0,1,whole milk,hypertension,"as yet unidentified components in YYY may protect from XXX , and folic acid ,","Calcium, bioactive peptides and as yet unidentified components in whole milk may protect from hypertension, and folic acid, vitamin B6 (pyridoxine) and B12 (cyanocobalamin) or other unidentified components of skim milk may contribute to low homocysteine levels.",DOID:10763,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,1,0,0.0,1.0,0.0
2,0.0,1.0,0.0,1.0,0,1,0,1,apple juice,cancer,"the current knowledge on potential YYY preventive effects of apples , XXX and apple extracts ( jointly","The present review will summarize the current knowledge on potential cancer preventive effects of apples, apple juice and apple extracts (jointly designated as apple products).",,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,1,0,0.0,1.0,0.0
251,0.0,1.0,0.0,1.0,0,1,0,1,honeybush tea,hyperglycemia,that the sequential extracts of YYY ( particularly the aqueous and ethyl acetate extracts ) may not only exhibit antioxidant potentials but also mediate anti- XXX activities by inhibiting lipid and,These results imply that the sequential extracts of honeybush tea (particularly the aqueous and ethyl acetate extracts) may not only exhibit antioxidant potentials but also mediate anti-hyperglycemia activities by inhibiting lipid and carbohydrate digestion.,DOID:4195,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.3,0.0,0,1,0,0.0,0.0,0.0
185,0.0,0.0,0.0,0.9,0,1,0,1,ginger,nausea,Vitamin B6 and YYY are both effective for XXX and vomiting in early pregnancy,Vitamin B6 and ginger are both effective for nausea and vomiting in early pregnancy.,,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,1,0,0.0,1.0,0.0
22,1.0,0.0,1.0,0.0,1,0,1,0,poultry,bronchitis,"Infectious XXX is one of the most common diseases in the YYY industry in many countries ,","Infectious bronchitis is one of the most common diseases in the poultry industry in many countries, especially in the regions with a dense poultry farming industry.",DOID:6132,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0.0,0.5,1,0,0,1.0,0.0,0.0
130,1.0,0.8,0.0,0.5,0,1,0,1,garlic,colon cancer,"soybean , green tea , YYY , olive , and pomegranate are the most effective plants against XXX .","The results indicate that grape, soybean, green tea, garlic, olive, and pomegranate are the most effective plants against colon cancer.",DOID:219,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,1,0,0.0,1.0,0.0
151,1.0,0.0,1.0,0.0,1,0,1,0,farmed atlantic salmon,heart and skeletal muscle inflammation,( PRV-1 ) can cause XXX ( HSMI ) in YYY (,Piscine orthoreovirus (PRV-1) can cause heart and skeletal muscle inflammation (HSMI) in farmed Atlantic salmon (,,0.0,0.0,1.0,1.0,1.0,1.0,0,1,0.8,0.0,1,0,0,1.0,0.0,1.0
80,0.0,0.0,0.0,1.0,0,1,0,1,peas,cardiovascular disease,"Pulses , including YYY , are a good source of protein , dietary fiber , folic acid , and iron and are reported to reduce the risk for XXX and diabetes .","Pulses, including peas, are a good source of protein, dietary fiber, folic acid, and iron and are reported to reduce the risk for cardiovascular disease and diabetes.",,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,1,0,0.0,1.0,0.0
91,0.0,0.0,1.0,1.0,1,1,1,1,nuts,atherosclerosis,"such as different kinds of YYY , may improve biomarkers related to oxidative stress , contributing to a possible reduction in XXX progression .","Thus, the inclusion of food sources of dietary antioxidants, such as different kinds of nuts, may improve biomarkers related to oxidative stress, contributing to a possible reduction in atherosclerosis progression.",DOID:1936,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,1,0,0.0,1.0,0.0
141,0.0,0.0,0.0,0.0,0,1,0,1,garlic intake,cancer,evidence for a relation between XXX and YYY risk reduction .,Numerous animal and in vitro studies provided evidence for a relation between garlic intake and cancer risk reduction.,,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,1,0,0.0,1.0,0.0
48,0.0,1.0,0.2,0.2,0,1,0,1,cocoa plant,insulin resistance,"Flavanoids in the YYY may ameliorate XXX by improving endothelial function ,","Flavanoids in the cocoa plant may ameliorate insulin resistance by improving endothelial function, altering glucose metabolism, and reducing oxidative stress.",,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,1,0,0.0,1.0,0.0
197,0.0,0.8,1.0,1.0,0,1,0,1,cheese,allergic,"protease , to lessen the XXX properties of bovine milk products and lipase to improve the flavor of the YYY .","Dairy food applications include the use of different enzymes, such as protease, to lessen the allergic properties of bovine milk products and lipase to improve the flavor of the cheese.",,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,1,0,0.0,1.0,0.0
105,0.0,0.0,0.1,0.0,0,1,0,1,fruits,mental disorders,"the prevention and treatment of XXX has been suggested , while vegetables and YYY have a high content of","The role of a properly balanced diet in the prevention and treatment of mental disorders has been suggested, while vegetables and fruits have a high content of nutrients that may be of importance in the case of depressive disorders.",,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,1,0,0.0,1.0,0.0
53,1.0,0.0,1.0,0.0,1,0,1,0,sucrose,diabetes,"due to high level of YYY , could lead to XXX and tooth decay among children","Chocolate milk is one of the most commonly used non-fermentative dairy products, which, due to high level of sucrose, could lead to diabetes and tooth decay among children.",DOID:9351,1.0,0.0,1.0,1.0,1.0,1.0,1,1,0.5,1.0,1,0,0,1.0,0.0,0.4
77,0.0,0.0,0.0,0.0,0,0,1,0,wheat flour,rhinitis,Sensitization to inhaled XXX may lead to occupational YYY and/or asthma .,Sensitization to inhaled wheat flour may lead to occupational rhinitis and/or asthma.,DOID:4483,1.0,0.0,1.0,1.0,1.0,1.0,1,0,0.0,1.0,1,0,1,0.0,0.0,0.0
351,1.0,0.0,0.0,0.0,0,1,0,0,gastrointestinal ( gi ) protective drugs,ra,Patients with XXX YYY commonly use gastrointestinal ( GI,Patients with RA commonly use gastrointestinal (GI) protective drugs for treatment and prevention of drug-associated GI injuries.,,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,1,0,0.0,1.0,1.0
123,1.0,0.0,1.0,0.0,1,0,0,0,vegetables,kidney stones,high content of fruits and YYY associated with a balanced intake of low-fat dairy products carries the lowest risk for incident XXX .,"Available scientific evidence agrees on the harmful effects of high meat/animal protein intake and low calcium diets, whereas high content of fruits and vegetables associated with a balanced intake of low-fat dairy products carries the lowest risk for incident kidney stones.",DOID:585,0.0,1.0,1.0,1.0,1.0,1.0,1,0,1.0,1.0,0,0,0,0.0,0.0,0.0
86,0.0,0.0,0.0,0.0,0,0,0,1,folic acid,neural tube birth defect,Periconceptional intake of YYY is known to reduce a woman 's risk of having an infant affected by a XXX ( NTD ) .,Periconceptional intake of folic acid is known to reduce a woman's risk of having an infant affected by a neural tube birth defect (NTD).,,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,1.0,0,1,1,0.0,1.0,0.0
184,0.0,0.1,0.0,0.1,0,1,0,1,fruits,heart disease,"Nuts , whole grains , YYY , and vegetables contain an abundance of phenolic compounds , terpenoids , pigments , and other natural antioxidants that have been associated with protection from and/or treatment of chronic disease such as XXX , cancer , diabetes ,","Nuts, whole grains, fruits, and vegetables contain an abundance of phenolic compounds, terpenoids, pigments, and other natural antioxidants that have been associated with protection from and/or treatment of chronic disease such as heart disease, cancer, diabetes, and hypertension as well as other medical conditions.",DOID:114,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,1,0,0.0,1.0,0.0
325,0.0,0.0,0.0,1.0,0,1,0,1,mediet,inflammation,"suggest that consumption of the YYY reduces the incidence of certain pathologies related to oxidative stress , chronic XXX and immune system diseases such","Several clinical, epidemiological and experimental evidences suggest that consumption of the MeDiet reduces the incidence of certain pathologies related to oxidative stress, chronic inflammation and immune system diseases such as cancer, atherosclerosis and cardiovascular disease (CVD).",,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,1,0,0.0,1.0,0.0
122,0.0,0.0,0.0,1.0,0,1,0,1,ginkgo biloba,peripheral vascular disease,"in alleviating symptoms associated with XXX XXX YYY , dementia , asthma and","The extract from Ginkgo biloba leaves has become a very popular plant medicine and herbal supplement for its potential benefit in alleviating symptoms associated with peripheral vascular disease, dementia, asthma and tinnitus.",DOID:341,0.0,1.0,1.0,1.0,1.0,1.0,1,0,0.0,0.0,0,0,0,0.0,1.0,0.0
172,0.0,0.9,0.0,1.0,0,1,0,1,soy foods,cardiometabolic disease,"Consumption of YYY has been associated with protection against XXX , but the mechanisms are","Consumption of soy foods has been associated with protection against cardiometabolic disease, but the mechanisms are incompletely understood.",,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,1,0,0.0,1.0,0.0
226,0.0,0.0,0.0,0.0,0,1,0,1,extra-virgin olive oil,vascular disease,the mechanisms of action of XXX and its components in the prevention of YYY .,"The authors base their hypothesis on meta-analyses of epidemiological data, numerous experimental studies, and a comprehensive review of the mechanisms of action of extra-virgin olive oil and its components in the prevention of vascular disease.",DOID:178,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,1,1,0.0,1.0,0.0
36,0.0,1.0,0.0,0.0,1,1,0,1,cocoa,diabetes,cardioprotective effects in adults without XXX XXX YYY .,Cocoa is a rich source of dietary polyphenols with demonstrated cardioprotective effects in adults without diabetes.,DOID:9351,0.0,0.0,1.0,1.0,1.0,1.0,1,0,1.0,1.0,0,1,0,0.4,1.0,0.0
186,1.0,0.0,1.0,0.0,1,1,0,1,zingiber officinale,hyperglycemia,was previously reported to ameliorate XXX YYY in type 2 diabetic mice,"[6]-Gingerol, a major component of Zingiber officinale, was previously reported to ameliorate hyperglycemia in type 2 diabetic mice.",DOID:4195,0.0,1.0,1.0,1.0,1.0,1.0,1,0,0.2,1.0,0,1,0,0.0,1.0,0.0
163,0.0,0.8,0.0,1.0,0,1,0,1,curcuma longa,inflammatory diseases,", for treatment of different XXX XXX YYY has been described in Ayurveda","The use of turmeric, derived from the root of the plant Curcuma longa, for treatment of different inflammatory diseases has been described in Ayurveda and in traditional Chinese medicine for thousands of years.",,0.0,1.0,1.0,1.0,1.0,1.0,1,0,0.0,0.0,0,1,0,0.0,1.0,0.0
78,1.0,0.0,1.0,0.0,1,0,1,0,flour,diabetes,"food-additive , intaken daily through YYY causes XXX and genotoxicity by inducing chromosomal-aberration","Alloxan (ALX), a food-additive, intaken daily through flour causes diabetes and genotoxicity by inducing chromosomal-aberration and DNA-damage.",DOID:9351,1.0,0.0,1.0,1.0,1.0,1.0,0,1,1.0,0.0,1,0,0,0.0,0.0,1.0
71,0.0,1.0,0.0,1.0,0,1,0,1,flour,respiratory allergy,7 % ) had a XXX against YYY ( YYY rhinitis and/or YYY,"Out of the 314 subjects tested, 22 (7%) had a respiratory allergy against flour (flour rhinitis and/or flour asthma), and 21 (6.7%) a preexistent atopic disease without actual symptoms of flour allergy.",DOID:0060496,1.0,0.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
103,0.0,0.0,1.0,0.0,1,0,0,0,fruit consumption,cardiovascular disease,", a higher level of YYY has been associated with a lower risk of XXX , but little is known","In Western populations, a higher level of fruit consumption has been associated with a lower risk of cardiovascular disease, but little is known about such associations in China, where the consumption level is low and rates of stroke are high.",,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.1,0,1,0,0.0,1.0,0.0
262,0.0,1.0,0.0,1.0,0,1,0,1,nuts,stroke,A recent study confirmed the XXX preventive effect of a Mediterranean diet rich in olive oil and YYY ; a ketogenic diet reduces,A recent study confirmed the stroke preventive effect of a Mediterranean diet rich in olive oil and nuts; a ketogenic diet reduces seizure frequency in epilepsy.,DOID:6713,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.2,0,1,0,0.0,1.0,0.0
353,0.1,0.0,0.0,0.0,1,0,0,1,iron-fortified cereals,iron deficiency anemia,YYY ( IFIC ) can contribute substantially in preventing XXX and maintaining an adequate body,Iron-fortified cereals (IFIC) can contribute substantially in preventing iron deficiency anemia and maintaining an adequate body iron status.,DOID:2355,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,1,0,0.0,1.0,0.0
10,0.0,0.2,0.0,1.0,0,1,0,1,oryza sativa,vomiting,"XXX L. is consumed globally as a staple food , and its roots have been used as a Korean and Chinese medical supplement for protection of the stomach and lungs and for amelioration of YYY and fever .","Oryza sativa L. is consumed globally as a staple food, and its roots have been used as a Korean and Chinese medical supplement for protection of the stomach and lungs and for amelioration of vomiting and fever.",,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,0,0,0.0,1.0,0.0
