,bert_cause_cs_pairs,bert_treat_cs_pairs,roberta_cause_cs_pairs,roberta_treat_cs_pairs,bert_cause_cs_simple,bert_treat_cs_simple,roberta_cause_cs_simple,roberta_treat_cs_simple,term1,term2,relation_candidates,sentence,entity_id_y,is_cause,is_treat,is_food_correct,is_food_partially_correct,is_disease_correct,is_disease_partially_correct,bert_cause_ade_simple,roberta_cause_ade_simple,bert_cause_ade_pairs,roberta_cause_ade_pairs,biobert_cause_cs_simple,biobert_treat_cs_simple,biobert_cause_ade_simple,biobert_cause_cs_pairs,biobert_treat_cs_pairs,biobert_cause_ade_pairs
272,1.0,0.0,1.0,0.0,1,0,1,0,rice milk,hypoalbuminemia,Although several cases of severe XXX resulting from YYY have been described in the,"Although several cases of severe hypoalbuminemia resulting from rice milk have been described in the past, today the use of rice milk without nutritional counseling to treat eczema is still a continuing, poor practice.",,1.0,0.0,1.0,1.0,1.0,1.0,1,1,1.0,1.0,1,0,0,1.0,0.0,1.0
153,0.7,1.0,0.0,1.0,0,1,0,1,garlic,"colon, lung, and skin cancers",") , a component of YYY ( Allium sativum ) , has been known to exert potent chemopreventative activity against XXX .","Diallyl disulfide (DADS), a component of garlic (Allium sativum), has been known to exert potent chemopreventative activity against colon, lung, and skin cancers.",,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,1,0,0.0,1.0,0.0
398,0.0,1.0,0.0,1.0,0,1,0,1,phenolic acids,alzheimer's disease,regarding the beneficial effects of YYY and their derivatives against XXX ( AD ) .,Numerous authors have provided evidence regarding the beneficial effects of phenolic acids and their derivatives against Alzheimer's disease (AD).,DOID:10652,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,1,0,0.0,1.0,0.0
14,0.0,0.0,0.0,0.0,1,0,0,0,wine,ad,showed that moderate consumption of XXX was associated with a lower risk of developing YYY .,We also showed that moderate consumption of wine was associated with a lower risk of developing AD.,,0.0,1.0,1.0,1.0,1.0,1.0,1,1,1.0,1.0,0,0,1,0.0,0.0,0.0
23,0.4,0.0,0.0,0.0,0,0,0,1,turkey,hvt,ovo vaccination with herpesvirus of XXX ( YYY ) or recombinant YYY (,In ovo vaccination with herpesvirus of turkey (HVT) or recombinant HVT (rHVT) is commonly used in meat-type chickens.,,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,1,0,0.0,0.7,0.0
273,0.0,0.0,1.0,0.0,1,0,1,0,cereals,hypersensitivity,XXX to YYY may occur via inhalation or,Hypersensitivity to cereals may occur via inhalation or ingestion.,DOID:1205,1.0,0.0,1.0,1.0,1.0,1.0,1,1,0.9,1.0,1,0,0,1.0,0.0,1.0
337,0.0,1.0,0.0,1.0,0,1,0,1,citrus aurantium l. (tpe-ca),inflammatory diseases,"Total phenolic extracts of XXX are rich in dietary bioactive flavonoids , which show beneficial effects on liver health and are regarded as therapeutic tools against YYY .","Total phenolic extracts of Citrus aurantium L. (TPE-CA) are rich in dietary bioactive flavonoids, which show beneficial effects on liver health and are regarded as therapeutic tools against inflammatory diseases.",,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,0,0,0.0,1.0,0.0
36,0.0,1.0,0.0,0.0,1,1,0,1,cocoa,diabetes,cardioprotective effects in adults without XXX XXX YYY .,Cocoa is a rich source of dietary polyphenols with demonstrated cardioprotective effects in adults without diabetes.,DOID:9351,0.0,0.0,1.0,1.0,1.0,1.0,1,0,1.0,1.0,0,1,0,0.4,1.0,0.0
311,0.0,0.0,0.7,0.0,1,0,1,0,buckwheat flour,allergy to buckwheat,"store were occupationally exposed to YYY and developed immediate XXX , which was confirmed by","Three cooks, two bakers, and a worker in a grocery store were occupationally exposed to buckwheat flour and developed immediate allergy to buckwheat, which was confirmed by skin prick testing and measurement of specific immunoglobulin E antibodies.",,1.0,0.0,1.0,1.0,1.0,1.0,1,1,1.0,1.0,1,0,1,1.0,0.0,1.0
159,0.0,1.0,0.0,1.0,0,1,0,1,ginger,alzheimer disease,"Components of YYY ( Zingiber officinale ) extracts have been described as potential new drug candidates against XXX ( AD ) , able","Components of ginger (Zingiber officinale) extracts have been described as potential new drug candidates against Alzheimer disease (AD), able to interact with several molecular targets related to the AD treatment.",,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.3,0,1,0,0.0,1.0,0.0
138,1.0,0.0,0.0,1.0,0,0,0,1,tropical fruits,metabolic syndrome,"foods such as seaweeds and YYY including indigenous fruits such as Davidson 's plums are effective in reducing these signs of XXX in rats , as well","Tropical foods such as seaweeds and tropical fruits including indigenous fruits such as Davidson's plums are effective in reducing these signs of metabolic syndrome in rats, as well as reducing degeneration of bone cartilage and altering gut microbiome.",DOID:0014667,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,1,0,0.0,1.0,0.0
141,1.0,0.0,1.0,0.0,1,0,1,0,coffee,hypertension,"those who do not use YYY and tea ( AOR 1.52 , 95 % CI : 1.03-2.24 ) had significantly higher likelihood of XXX .","Respondents with overweight (AOR 1.44, 95%CI: 1.02-2.02), khat chewing (AOR3.31, 95%CI: 1.94-5.64), low fruit and/or vegetable consumption (AOR 1.27, 95%CI: 1.05-1.53) and those who do not use coffee and tea (AOR 1.52, 95%CI: 1.03-2.24) had significantly higher likelihood of hypertension.",DOID:10763,0.0,1.0,1.0,1.0,1.0,1.0,1,0,0.4,0.5,0,0,1,0.1,0.0,0.0
118,0.0,0.0,0.0,1.0,1,0,0,0,diets rich in (poly)phenols,cardiovascular disorders,XXX are associated with a reduced reduction in the incidence of YYY .,Diets rich in (poly)phenols are associated with a reduced reduction in the incidence of cardiovascular disorders.,,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
82,0.0,0.7,0.0,1.0,0,0,0,1,chickpea flour,type 2 diabetes mellitus,mix of guar gum and YYY represents a promising approach to reduce the risk of XXX ( T2DM ) by attenuating,Food supplementation with a fiber mix of guar gum and chickpea flour represents a promising approach to reduce the risk of type 2 diabetes mellitus (T2DM) by attenuating postprandial glycemia.,DOID:9352,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,1,0,0.0,1.0,0.0
363,0.2,0.0,0.0,0.0,0,1,0,0,fava beans,haemotoxicity,"YYY ( FBs ) have long been used as food , and their principal disadvantage is derived from their XXX .","Fava beans (FBs) have long been used as food, and their principal disadvantage is derived from their haemotoxicity.",,1.0,0.0,1.0,1.0,1.0,1.0,1,0,0.0,0.0,0,0,1,1.0,0.4,0.7
338,0.8,0.0,0.0,1.0,0,1,0,1,noni fruit juice,rheumatoid arthritis,"However , the validity of YYY as a treatment for XXX ( RA ) , an","However, the validity of noni fruit juice as a treatment for rheumatoid arthritis (RA), an autoimmune disorder, has not been confirmed yet.",DOID:7148,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,1,0,0.0,1.0,0.0
304,0.0,0.0,0.0,0.0,0,0,0,0,drugs,cutis laxa,"In most cases , acquired XXX is associated with neoplasms , YYY , and autoimmune diseases .","In most cases, acquired cutis laxa is associated with neoplasms, drugs, and autoimmune diseases.",DOID:3144,1.0,0.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,0,0,1.0,0.0,0.0
52,0.6,0.0,0.0,0.0,1,0,0,0,cocoa,cvd,"natural polyphenol-rich foods , and XXX in particular , has been related to a reduced risk of YYY , including coronary heart disease","The consumption of natural polyphenol-rich foods, and cocoa in particular, has been related to a reduced risk of CVD, including coronary heart disease and stroke.",,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
353,0.1,0.0,0.0,0.0,1,0,0,1,iron-fortified cereals,iron deficiency anemia,YYY ( IFIC ) can contribute substantially in preventing XXX and maintaining an adequate body,Iron-fortified cereals (IFIC) can contribute substantially in preventing iron deficiency anemia and maintaining an adequate body iron status.,DOID:2355,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,1,0,0.0,1.0,0.0
154,0.8,1.0,0.0,1.0,0,1,0,1,very-low-cho diets,weight loss,low-carbohydrate ( CHO ) and XXX have been used for YYY .,"Historically, low-carbohydrate (CHO) and very-low-CHO diets have been used for weight loss.",,1.0,0.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,1,0,0.0,1.0,0.0
101,0.0,0.0,0.0,1.0,0,1,0,1,black mulberry fruits,cardiovascular diseases,the prevention and treatment of XXX XXX YYY in southern Xinjiang region of,Black mulberry fruits are traditionally used in Uyghur folk medicine for the prevention and treatment of cardiovascular diseases in southern Xinjiang region of China.,,0.0,1.0,1.0,1.0,1.0,1.0,1,0,0.0,1.0,0,1,1,0.0,1.0,0.0
334,0.8,0.0,0.0,0.0,1,0,1,1,available drugs,osteoarthritis,"YYY ( OA ) is a leading cause of physical disability among aging populations , with no XXX able to efficiently restore the","Osteoarthritis (OA) is a leading cause of physical disability among aging populations, with no available drugs able to efficiently restore the balance between cartilage matrix synthesis and degradation.",DOID:8398,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
114,1.0,0.0,0.0,0.0,1,0,0,0,salt,diet- associated health diseases,"particularly saturated fat ) , YYY and sugars have shown to be associated with innumerable incidence of XXX .","In terms of nutrition, a diet high in fat (particularly saturated fat), salt and sugars have shown to be associated with innumerable incidence of diet- associated health diseases.",,1.0,0.0,1.0,1.0,1.0,1.0,0,0,0.7,0.0,0,0,1,0.0,0.0,0.0
119,0.0,0.0,0.0,0.8,0,1,0,1,tea polyphenols,cancer,"XXX are known to prevent various ailments like YYY , atherosclerosis , hypertension and","Tea polyphenols are known to prevent various ailments like cancer, atherosclerosis, hypertension and diabetes.",,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
75,0.0,1.0,0.0,0.2,0,1,0,1,regular-fish oil,bone loss,high-dose ( 9 % ) XXX ( FO ) against YYY during aging has been demonstrated,"The preventive effect of high-dose (9%) regular-fish oil (FO) against bone loss during aging has been demonstrated, but the effects of a low-dose (1%-4%) of a highly purified concentrated FO (CFO) has not been elucidated.",,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,1,0,0.0,0.9,0.0
245,1.0,0.2,0.0,0.0,1,0,0,1,"low-carbohydrate , ketogenic ( vlc ) diet",type 2 diabetes,"Adults with XXX YYY may experience health benefits ,","Adults with type 2 diabetes may experience health benefits, including glycemic control and weight loss, from following a very low-carbohydrate, ketogenic (VLC) diet.",DOID:9352,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,1,1,0,0.0,1.0,1.0
71,0.0,1.0,0.0,1.0,0,1,0,1,blood sugar,fatigue,"effects in resisting oxidation , YYY resistance , raising fertility , regulating endocrine , enhancing immunity , tumour suppression , treating osteoporosis , regulate XXX and protection of nervous system","Numerous studies suggested that maca may serve effects in resisting oxidation, fatigue resistance, raising fertility, regulating endocrine, enhancing immunity, tumour suppression, treating osteoporosis, regulate blood sugar and protection of nervous system.",,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,1,0,0.0,1.0,0.0
52,0.0,0.0,0.0,0.0,1,0,0,0,coffee consumption,chronic diseases,"XXX has been associated with a significant decrease in the risk of developing YYY such as Parkinson disease ,","Coffee consumption has been associated with a significant decrease in the risk of developing chronic diseases such as Parkinson disease, diabetes type-2 and several types of cancers (e.g. colon, liver).",,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
113,0.0,0.0,0.0,0.4,0,0,0,1,fruit,cardiovascular disease,YYY and vegetable intake has been associated with a reduced risk of XXX .,Fruit and vegetable intake has been associated with a reduced risk of cardiovascular disease.,,0.0,1.0,1.0,1.0,1.0,1.0,1,0,0.0,0.6,0,1,0,0.0,1.0,0.0
136,0.0,1.0,0.0,1.0,0,1,0,1,garlic,colon carcinogenesis,"a sulfur compound derived from YYY , has been shown to have protective effects against XXX in several studies performed in","Diallyl disulfide (DADS), a sulfur compound derived from garlic, has been shown to have protective effects against colon carcinogenesis in several studies performed in rodent models.",,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,1,0,0.0,1.0,0.0
20,0.0,1.0,0.0,1.0,0,1,0,1,cinnamomum,dyspepsia,"XXX cassia ( C. cassia , Lauraceae family ) , commonly used for treating YYY , gastritis , blood circulation","Cinnamomum cassia (C. cassia, Lauraceae family), commonly used for treating dyspepsia, gastritis, blood circulation, and inflammatory diseases is considered as one of the 50 fundamental herbs in traditional Chinese medicine.",,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,1,0,0.0,0.8,0.0
175,0.0,1.0,0.0,0.0,1,1,0,1,ginger,"diabetic liver, kidney, eye, and neural system complications",shown prominent protective effects on XXX XXX YYY .,"Ginger has shown prominent protective effects on diabetic liver, kidney, eye, and neural system complications.",,0.0,1.0,1.0,1.0,1.0,1.0,1,1,1.0,1.0,0,1,1,0.0,1.0,0.0
103,0.0,0.0,0.0,1.0,0,1,0,1,welsh onion,abdominal pain,"Allium fistulosum ( YYY ) is a traditional medicinal plant used for the treatment of colds , influenza , XXX , headache , and heart","Allium fistulosum (Welsh onion) is a traditional medicinal plant used for the treatment of colds, influenza, abdominal pain, headache, and heart disease.",,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,1,0,0.0,1.0,0.0
146,1.0,0.2,0.0,1.0,0,1,0,1,eicosapentaenoic acid,metabolic disorders,"especially of marine origin , XXX ( 20:5n-3 ) and docosahexaenoic acid ( 22:6n-3 ) , have always been lauded for their profound effects on regulating the risk factors for major YYY .","Dietary n-3 fatty acids, especially of marine origin, eicosapentaenoic acid (20:5n-3) and docosahexaenoic acid (22:6n-3), have always been lauded for their profound effects on regulating the risk factors for major metabolic disorders.",,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.5,0,0,0,0.0,0.0,0.0
287,0.0,1.0,0.0,0.0,0,1,0,1,saffron,asthma,XXX has anti-inflammatory effects and may has beneficial effects on YYY .,Saffron has anti-inflammatory effects and may has beneficial effects on asthma.,DOID:2841,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,1,1,0.0,1.0,0.0
96,0.8,0.0,0.0,0.8,0,0,0,1,fruits,coronary heart disease,"Adequate consumption of YYY and vegetables has protective benefits against development of XXX , hypertension and chronic obstructive","Adequate consumption of fruits and vegetables has protective benefits against development of coronary heart disease, hypertension and chronic obstructive pulmonary disease.",DOID:3393,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,0,0,0.0,0.8,0.0
72,1.0,0.0,1.0,0.0,1,0,1,0,flour,asthmatic reactions,`` occupational '' exposure to YYY provoked dual XXX accompanied by rhinitis in two,"Bronchial provocation tests by ""occupational"" exposure to flour provoked dual asthmatic reactions accompanied by rhinitis in two atopic bakers engaged in the manufacture of bread and pies.",,1.0,0.0,1.0,1.0,1.0,1.0,1,1,1.0,1.0,1,0,0,1.0,0.0,0.0
179,1.0,0.0,1.0,0.0,1,0,1,1,red meat,atherosclerosis,"has also suggested carnitine from YYY , as a precursor for trimethylamine-N-oxide , which has been shown to cause XXX , may increase the risk","Recent evidence has also suggested carnitine from red meat, as a precursor for trimethylamine-N-oxide, which has been shown to cause atherosclerosis, may increase the risk of suffering CVD in experimental animals.",DOID:1936,1.0,0.0,1.0,1.0,1.0,1.0,1,1,1.0,1.0,1,0,0,0.0,0.0,1.0
144,0.0,0.3,0.0,0.0,0,1,0,1,garlic,carcinogenesis,"The health benefits of YYY , including inhibition of XXX , are supported by several","The health benefits of garlic, including inhibition of carcinogenesis, are supported by several epidemiologic and laboratory findings.",,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,1,0,0.0,1.0,0.0
141,0.0,0.0,0.0,0.0,0,1,0,1,garlic intake,cancer,evidence for a relation between XXX and YYY risk reduction .,Numerous animal and in vitro studies provided evidence for a relation between garlic intake and cancer risk reduction.,,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,1,0,0.0,1.0,0.0
433,0.0,1.0,0.0,0.0,0,1,0,1,lemon,alzheimer's disease,"presents the neuroprotective potentials of YYY and tangerine peels-derived EOs , and the possibility of their exploration as neuroactive agents and alternative in the management of XXX ( AD ) .","Therefore, this study presents the neuroprotective potentials of lemon and tangerine peels-derived EOs, and the possibility of their exploration as neuroactive agents and alternative in the management of Alzheimer's disease (AD).",DOID:10652,0.0,1.0,1.0,1.0,1.0,1.0,1,0,0.3,1.0,0,1,1,0.0,1.0,0.0
5,0.0,0.0,0.0,0.0,0,1,0,1,psidium guajava,cancer,"XXX is a promising functional food against YYY , owing to a variety","Psidium Guajava is a promising functional food against cancer, owing to a variety of bioactive compounds.",,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,0,0,0.0,0.2,0.0
55,0.5,0.9,0.0,1.0,0,1,0,1,maize,neural tube defects,Wheat and YYY ( corn ) flour are staple crops consumed widely throughout the world and have been fortified with folic acid in over 80 countries to prevent XXX .,Wheat and maize (corn) flour are staple crops consumed widely throughout the world and have been fortified with folic acid in over 80 countries to prevent neural tube defects.,DOID:0080074,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,1,0,0.0,1.0,0.0
47,0.0,0.0,1.0,0.0,0,1,1,1,cocoa,insulin sensitivity,"and glucose : Caffeine impairs XXX , but polyphenolic molecules within tea , coffee , and YYY augment the effects of insulin","These beverages include compounds that may have contradictory effects on insulin and glucose: Caffeine impairs insulin sensitivity, but polyphenolic molecules within tea, coffee, and cocoa augment the effects of insulin.",,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0
82,0.0,0.0,0.0,1.0,0,1,0,1,docosahexaenoic acid,"cardiovascular, neurodegenerative","( ÃÂÃÂÃÂÃÂ-3FAs ) such as YYY ( DHA ) and Eicosapentanoic acid ( EPA ) , are active ingredient of fish oil , which have larger health benefits against various diseases including XXX , cancers and bone diseases","Omega-3 fatty acids (ÃÂÃÂÃÂÃÂ-3FAs) such as Docosahexaenoic acid (DHA) and Eicosapentanoic acid (EPA), are active ingredient of fish oil, which have larger health benefits against various diseases including cardiovascular, neurodegenerative, cancers and bone diseases.",,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0.0,0,1,0,0.0,0.3,0.0
